Cat1,AvgS1,M1,Co1,Cat2,AvgS2,M2,Co2,Cat3,AvgS3,M3,Co3,Cat4,AvgS4,M4,Co4,Cat5,AvgS5,M5,Co5,NumDeg,NumCertf,numJobs,AverageMonths
Consultant ,78074.16822,22,0,Unemployed,0,4,1,Unemployed,0,5,1,Unemployed,0,23,0,Unemployed,0,47,1,3,3,5,20.2
Academia,63461.28125,68,1,IT,69783.6369,26,1,Unemployed,0,263,1,Unemployed,0,9,1,Other,53085.31717,6,1,2,1,5,74.4
Consultant ,78074.16822,3,1,Other,53085.31717,3,1,Finance,60991.45474,4,1,Finance,60991.45474,3,1,Finance,60991.45474,6,1,3,3,5,3.8
Consultant ,78074.16822,2,0,Consultant,78074.16822,5,0,Engineering,81584.97869,1,0,Unemployed,0,1,0,Other,53085.31717,6,0,3,3,5,3
Management,79819.50204,72,1,Executive,123893.3069,7,0,Unemployed,0,40,0,Consultant,78074.16822,16,0,Finance,60991.45474,19,0,3,3,5,30.8
Marketing,50436.77654,20,1,Admin,51794.60833,38,1,Academia,63461.28125,17,1,Academia,63461.28125,2,1,Other,53085.31717,6,0,3,3,5,16.6
Government,78213.325,3,1,Other,53085.31717,3,1,Other,53085.31717,6,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,4.8
Other,53085.31717,4,1,IT,69783.6369,15,1,Finance,60991.45474,28,0,Engineering,81584.97869,3,1,Unemployed,0,0,0,2,3,4,10
Other,53085.31717,22,1,Executive,123893.3069,24,1,Other,53085.31717,23,1,Other,53085.31717,20,1,Operations,69434.83383,11,0,3,3,5,20
Other,53085.31717,28,1,Sales,47142.92286,19,1,Unemployed,0,16,1,Management,79819.50204,17,1,Other,53085.31717,6,0,3,3,5,17.2
Other,53085.31717,12,1,Management,79819.50204,30,0,Operations,69434.83383,37,0,IT,69783.6369,17,0,HR,51182.90816,44,0,3,3,5,28
Other,53085.31717,91,0,Other,53085.31717,6,0,HR,51182.90816,64,1,Service,37263.83653,76,1,Other,53085.31717,6,0,3,3,5,48.6
Other,53085.31717,4,1,Executive,123893.3069,12,1,Finance,60991.45474,13,0,Finance,60991.45474,26,0,Other,53085.31717,12,1,2,1,5,13.4
Other,53085.31717,4,1,Executive,123893.3069,12,1,Finance,60991.45474,13,0,Finance,60991.45474,26,0,Other,53085.31717,12,1,3,3,5,13.4
Other,53085.31717,55,0,Other,53085.31717,111,0,Unemployed,0,80,0,Marketing,50436.77654,126,0,Management,79819.50204,20,0,3,3,5,78.4
Engineering,81584.97869,16,1,Engineering,81584.97869,24,1,Operations,69434.83383,3,1,Finance,60991.45474,6,1,Service,37263.83653,8,1,3,3,5,11.4
Marketing,50436.77654,106,1,Executive,123893.3069,55,0,IT,69783.6369,60,1,Executive,123893.3069,36,0,IT,69783.6369,13,0,3,3,5,54
Service,37263.83653,7,1,HR,51182.90816,7,1,HR,51182.90816,6,0,HR,51182.90816,5,0,Academia,63461.28125,11,0,3,3,5,7.2
Service,37263.83653,6,0,Management,79819.50204,35,1,Unemployed,0,20,1,Unemployed,0,0,0,Unemployed,0,0,0,1,1,3,13.75
Other,53085.31717,215,1,Academia,63461.28125,77,0,Other,53085.31717,6,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,62
HR,51182.90816,3,1,HR,51182.90816,18,1,Other,53085.31717,5,1,HR,51182.90816,8,1,Service,37263.83653,29,1,3,3,5,12.6
Marketing,50436.77654,3,1,Marketing,50436.77654,2,1,Marketing,50436.77654,6,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,4.6
Academia,63461.28125,8,1,IT,69783.6369,4,1,Unemployed,0,4,1,Sales,47142.92286,4,1,Other,53085.31717,4,1,3,3,5,4.8
Academia,63461.28125,3,1,Other,53085.31717,3,1,HR,51182.90816,10,1,Other,53085.31717,1,0,Management,79819.50204,10,1,3,3,5,5.4
Other,53085.31717,6,1,Consultant,78074.16822,10,1,Consultant,78074.16822,24,1,Operations,69434.83383,30,0,Operations,69434.83383,40,0,3,3,5,22
Service,37263.83653,48,1,Government,78213.325,24,1,Unemployed,0,15,1,Operations,69434.83383,6,1,Unemployed,0,6,1,2,1,5,19.8
Government,78213.325,40,1,Marketing,50436.77654,120,1,Other,53085.31717,6,1,Management,79819.50204,35,1,Other,53085.31717,6,1,2,1,5,41.4
Government,78213.325,40,1,Marketing,50436.77654,120,1,Other,53085.31717,6,1,Management,79819.50204,35,1,Other,53085.31717,6,1,2,1,5,41.4
Marketing,50436.77654,14,1,Unemployed,0,8,1,Unemployed,0,6,1,Unemployed,0,30,1,Management,79819.50204,50,0,3,3,5,21.6
HR,51182.90816,0,1,Unemployed,0,23,1,Unemployed,0,6,1,HR,51182.90816,4,1,HR,51182.90816,62,1,2,1,4,19
Sales,47142.92286,24,0,Sales,47142.92286,14,1,Unemployed,0,25,1,IT,69783.6369,13,0,HR,51182.90816,3,0,3,3,5,15.8
Sales,47142.92286,12,0,Marketing,50436.77654,4,0,Unemployed,0,1,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,5.8
Finance,60991.45474,15,1,Management,79819.50204,36,1,Unemployed,0,13,1,Executive,123893.3069,26,1,Executive,123893.3069,20,1,3,3,5,22
Other,53085.31717,20,0,Operations,69434.83383,32,0,Sales,47142.92286,16,0,Sales,47142.92286,6,0,Admin,51794.60833,12,0,3,3,5,17.2
Operations,69434.83383,30,0,Other,53085.31717,6,0,Other,53085.31717,6,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,10.8
HR,51182.90816,12,1,Other,53085.31717,13,1,Unemployed,0,19,0,IT,69783.6369,28,0,Other,53085.31717,6,0,3,3,5,15.6
Operations,69434.83383,22,0,Service,37263.83653,12,0,Unemployed,0,16,1,Sales,47142.92286,2,0,Sales,47142.92286,17,1,3,3,5,13.8
Government,78213.325,35,0,Management,79819.50204,38,1,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,14.6
Government,78213.325,35,0,Management,79819.50204,38,1,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,14.6
Management,79819.50204,55,1,Management,79819.50204,73,0,Unemployed,0,52,0,Management,79819.50204,47,0,Sales,47142.92286,49,0,3,3,5,55.2
Management,79819.50204,9,0,Sales,47142.92286,3,1,Unemployed,0,7,0,Management,79819.50204,8,0,Management,79819.50204,5,1,3,3,5,6.4
Management,79819.50204,43,1,Sales,47142.92286,7,1,Unemployed,0,6,0,Executive,123893.3069,14,1,Executive,123893.3069,28,0,3,3,5,19.6
Management,79819.50204,1,1,Executive,123893.3069,48,0,Executive,123893.3069,72,0,Sales,47142.92286,28,0,Engineering,81584.97869,42,0,3,3,5,38.2
Management,79819.50204,21,0,Other,53085.31717,15,1,Unemployed,0,34,0,Management,79819.50204,51,1,Operations,69434.83383,52,1,3,3,5,34.6
Management,79819.50204,7,1,Executive,123893.3069,9,1,Executive,123893.3069,25,1,Executive,123893.3069,11,0,Executive,123893.3069,44,0,3,3,5,19.2
Other,53085.31717,4,1,Other,53085.31717,4,1,Management,79819.50204,3,1,Admin,51794.60833,3,1,Other,53085.31717,6,1,3,3,5,4
Management,79819.50204,102,0,Management,79819.50204,13,0,Other,53085.31717,57,0,Executive,123893.3069,11,0,Other,53085.31717,6,1,2,1,5,37.8
Management,79819.50204,67,1,Other,53085.31717,94,1,Marketing,50436.77654,128,1,Other,53085.31717,94,1,Unemployed,0,37,0,3,3,5,84
Management,79819.50204,51,1,Government,78213.325,27,1,Other,53085.31717,14,1,Management,79819.50204,16,0,Other,53085.31717,6,1,2,1,5,22.8
Management,79819.50204,32,1,Unemployed,0,47,1,IT,69783.6369,23,1,IT,69783.6369,31,0,Other,53085.31717,21,0,1,1,5,30.8
Management,79819.50204,28,1,Operations,69434.83383,10,1,Unemployed,0,40,1,Service,37263.83653,18,1,Marketing,50436.77654,36,0,3,3,5,26.4
Management,79819.50204,59,1,Marketing,50436.77654,12,1,Marketing,50436.77654,16,0,Other,53085.31717,64,1,Management,79819.50204,17,0,3,3,5,33.6
Other,53085.31717,43,0,Other,53085.31717,6,1,Other,53085.31717,6,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,13.4
Service,37263.83653,13,1,Academia,63461.28125,6,0,Unemployed,0,5,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,7.2
Service,37263.83653,2,0,Other,53085.31717,2,0,Service,37263.83653,2,1,IT,69783.6369,6,0,Other,53085.31717,6,0,3,3,5,3.6
Other,53085.31717,61,0,Other,53085.31717,62,0,Admin,51794.60833,46,0,HR,51182.90816,120,0,Other,53085.31717,6,0,3,3,5,59
Other,53085.31717,10,1,Other,53085.31717,12,1,IT,69783.6369,72,1,Management,79819.50204,9,0,Other,53085.31717,32,0,3,3,5,27
Service,37263.83653,9,1,IT,69783.6369,5,1,Unemployed,0,2,1,Management,79819.50204,7,1,Academia,63461.28125,11,1,3,3,5,6.8
Service,37263.83653,8,1,Operations,69434.83383,29,1,Other,53085.31717,7,1,IT,69783.6369,43,0,Management,79819.50204,8,1,3,3,5,19
Other,53085.31717,223,0,Other,53085.31717,236,0,Unemployed,0,16,1,Unemployed,0,0,0,Other,53085.31717,6,1,1,1,4,96.2
IT,69783.6369,4,0,IT,69783.6369,34,0,Other,53085.31717,6,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,11.2
Service,37263.83653,39,0,Other,53085.31717,7,1,Unemployed,0,2,1,Management,79819.50204,19,1,Other,53085.31717,20,1,3,3,5,17.4
Service,37263.83653,7,1,Service,37263.83653,5,0,IT,69783.6369,7,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,6.2
Service,37263.83653,4,0,HR,51182.90816,8,1,Marketing,50436.77654,35,0,Other,53085.31717,27,0,HR,51182.90816,38,0,3,3,5,22.4
Service,37263.83653,12,1,Management,79819.50204,15,0,HR,51182.90816,65,1,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,20.8
Service,37263.83653,8,1,Unemployed,0,11,1,Academia,63461.28125,19,1,Unemployed,0,2,1,Unemployed,0,6,1,2,1,5,9.2
Service,37263.83653,21,1,IT,69783.6369,30,0,HR,51182.90816,12,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,15
Service,37263.83653,17,1,Admin,51794.60833,9,0,Unemployed,0,4,0,Other,53085.31717,2,0,Other,53085.31717,6,0,3,3,5,7.6
Service,37263.83653,7,1,Service,37263.83653,19,1,Other,53085.31717,6,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,8.8
Service,37263.83653,11,0,Management,79819.50204,11,0,Management,79819.50204,4,0,Management,79819.50204,8,0,Unemployed,0,0,0,2,1,4,6.8
Service,37263.83653,23,1,Service,37263.83653,70,1,Consultant,78074.16822,92,1,Service,37263.83653,9,1,Marketing,50436.77654,5,1,3,3,5,39.8
Service,37263.83653,9,0,IT,69783.6369,18,0,Unemployed,0,7,1,IT,69783.6369,8,1,Unemployed,0,11,1,3,3,5,10.6
Service,37263.83653,88,1,Service,37263.83653,20,1,Unemployed,0,81,1,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,40.2
Service,37263.83653,34,1,Management,79819.50204,5,1,Other,53085.31717,6,1,Service,37263.83653,5,1,Government,78213.325,6,0,1,1,5,11.2
Service,37263.83653,33,1,Service,37263.83653,9,1,Other,53085.31717,6,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,12
Service,37263.83653,21,1,Finance,60991.45474,23,0,Other,53085.31717,6,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,12.4
Service,37263.83653,15,1,Service,37263.83653,21,1,Unemployed,0,16,1,Unemployed,0,14,1,Unemployed,0,35,0,3,3,5,20.2
Service,37263.83653,12,1,Academia,63461.28125,2,1,Unemployed,0,7,1,Sales,47142.92286,3,1,Marketing,50436.77654,12,0,3,3,5,7.2
Service,37263.83653,11,1,IT,69783.6369,1,1,IT,69783.6369,16,1,IT,69783.6369,7,1,Management,79819.50204,25,1,3,3,5,12
Service,37263.83653,6,1,Government,78213.325,22,1,Unemployed,0,61,1,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,20.2
Service,37263.83653,6,0,Sales,47142.92286,2,1,Unemployed,0,13,1,Other,53085.31717,10,0,Academia,63461.28125,5,0,3,3,5,7.2
Service,37263.83653,5,1,Unemployed,0,15,1,Other,53085.31717,4,1,Consultant,78074.16822,4,0,Other,53085.31717,6,0,2,1,5,6.8
Service,37263.83653,24,1,IT,69783.6369,12,0,Operations,69434.83383,3,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,10.2
Service,37263.83653,31,0,Service,37263.83653,17,1,Executive,123893.3069,28,0,HR,51182.90816,16,1,IT,69783.6369,17,1,3,3,5,21.8
Service,37263.83653,24,1,Other,53085.31717,2,1,IT,69783.6369,31,0,Other,53085.31717,40,0,Management,79819.50204,18,0,3,3,5,23
Service,37263.83653,3,1,Other,53085.31717,6,0,Other,53085.31717,6,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,5.4
Service,37263.83653,89,1,Management,79819.50204,36,1,Other,53085.31717,6,1,Management,79819.50204,79,0,Other,53085.31717,26,0,3,3,5,47.2
Service,37263.83653,47,0,Sales,47142.92286,17,0,Executive,123893.3069,30,0,Other,53085.31717,9,0,Other,53085.31717,6,0,3,3,5,21.8
IT,69783.6369,42,1,Management,79819.50204,17,1,Unemployed,0,4,1,IT,69783.6369,10,1,IT,69783.6369,6,1,1,1,5,15.8
IT,69783.6369,31,1,Marketing,50436.77654,224,1,Unemployed,0,6,1,Other,53085.31717,28,1,Management,79819.50204,29,1,3,1,5,63.6
Other,53085.31717,6,0,Other,53085.31717,125,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,31.25
Other,53085.31717,6,0,Other,53085.31717,125,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,31.25
IT,69783.6369,31,1,Academia,63461.28125,9,1,Other,53085.31717,4,1,Academia,63461.28125,2,1,Academia,63461.28125,7,1,3,3,5,10.6
IT,69783.6369,53,0,Other,53085.31717,6,0,Academia,63461.28125,24,0,Operations,69434.83383,6,0,IT,69783.6369,5,0,3,3,5,18.8
IT,69783.6369,22,1,Unemployed,0,13,1,Unemployed,0,5,1,Academia,63461.28125,23,1,IT,69783.6369,6,1,3,3,5,13.8
IT,69783.6369,4,1,IT,69783.6369,3,1,Academia,63461.28125,15,1,Engineering,81584.97869,3,0,Engineering,81584.97869,32,0,2,3,5,11.4
IT,69783.6369,24,1,Operations,69434.83383,26,1,IT,69783.6369,27,0,IT,69783.6369,59,0,IT,69783.6369,10,0,2,3,5,29.2
IT,69783.6369,2,1,Other,53085.31717,122,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,3,2,24.8
IT,69783.6369,16,1,IT,69783.6369,12,1,Unemployed,0,9,1,IT,69783.6369,4,1,IT,69783.6369,5,1,1,3,5,9.2
IT,69783.6369,16,0,IT,69783.6369,11,0,Other,53085.31717,2,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,8.2
IT,69783.6369,2,1,IT,69783.6369,3,1,IT,69783.6369,6,1,Unemployed,0,0,0,Unemployed,0,0,0,1,1,3,2.2
IT,69783.6369,31,1,IT,69783.6369,78,0,Other,53085.31717,62,0,IT,69783.6369,24,0,Unemployed,0,0,0,2,1,4,39
IT,69783.6369,14,1,IT,69783.6369,5,1,Unemployed,0,6,1,IT,69783.6369,6,1,IT,69783.6369,6,1,3,2,5,7.4
IT,69783.6369,11,1,IT,69783.6369,16,1,Unemployed,0,18,1,Engineering,81584.97869,20,0,IT,69783.6369,19,0,2,3,5,16.8
IT,69783.6369,38,1,Other,53085.31717,8,1,Unemployed,0,20,1,IT,69783.6369,12,1,Academia,63461.28125,11,1,2,3,5,17.8
IT,69783.6369,31,1,Executive,123893.3069,96,0,Unemployed,0,15,1,IT,69783.6369,19,1,Unemployed,0,0,0,2,3,4,32.2
IT,69783.6369,21,1,Academia,63461.28125,84,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,2,1,2,21
IT,69783.6369,18,1,Academia,63461.28125,45,1,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,2,12.6
IT,69783.6369,17,1,IT,69783.6369,42,1,Academia,63461.28125,18,1,Academia,63461.28125,47,1,Unemployed,0,0,0,3,2,4,24.8
IT,69783.6369,14,1,Academia,63461.28125,3,1,Unemployed,0,49,1,Academia,63461.28125,8,1,Other,53085.31717,39,1,3,3,5,22.6
IT,69783.6369,11,1,IT,69783.6369,1,1,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,3,1,2,2.4
IT,69783.6369,11,1,IT,69783.6369,12,0,Unemployed,0,8,0,Academia,63461.28125,31,1,IT,69783.6369,3,0,2,3,5,13
IT,69783.6369,9,1,IT,69783.6369,18,1,IT,69783.6369,14,0,Consultant,78074.16822,14,0,Finance,60991.45474,14,0,3,1,5,13.8
IT,69783.6369,9,1,IT,69783.6369,4,1,Unemployed,0,26,0,IT,69783.6369,40,0,Engineering,81584.97869,44,0,2,3,5,24.6
IT,69783.6369,8,1,IT,69783.6369,23,0,Unemployed,0,23,0,IT,69783.6369,11,0,Finance,60991.45474,4,0,1,3,5,13.8
IT,69783.6369,7,1,IT,69783.6369,14,1,Other,53085.31717,5,0,Unemployed,0,3,0,Academia,63461.28125,7,1,1,1,5,7.2
IT,69783.6369,5,1,IT,69783.6369,19,1,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,2,1,2,4.8
IT,69783.6369,5,1,IT,69783.6369,7,1,Unemployed,0,8,1,IT,69783.6369,22,0,Finance,60991.45474,16,0,3,3,5,11.6
IT,69783.6369,5,1,Academia,63461.28125,67,1,Academia,63461.28125,43,1,Academia,63461.28125,11,1,Academia,63461.28125,23,0,3,3,5,29.8
IT,69783.6369,2,1,IT,69783.6369,25,0,Finance,60991.45474,49,0,Unemployed,0,0,0,Unemployed,0,0,0,2,1,3,15.2
IT,69783.6369,22,1,IT,69783.6369,16,0,Unemployed,0,12,0,Unemployed,0,0,0,Unemployed,0,0,0,1,3,3,10
IT,69783.6369,3,1,IT,69783.6369,6,0,Other,53085.31717,6,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,5.4
IT,69783.6369,61,1,HR,51182.90816,17,1,Other,53085.31717,32,0,Other,53085.31717,13,0,Other,53085.31717,6,1,2,1,5,25.8
It,69783.6369,11,1,IT,69783.6369,9,1,Unemployed,0,3,1,IT,69783.6369,9,1,Academia,63461.28125,13,1,3,3,5,9
Operations,69434.83383,44,0,Operations,69434.83383,16,1,Operations,69434.83383,30,1,Operations,69434.83383,26,0,Operations,69434.83383,37,0,3,3,5,30.6
Operations,69434.83383,4,1,Unemployed,0,38,1,Unemployed,0,16,1,HR,51182.90816,8,1,Unemployed,0,0,0,1,1,4,13.2
Other,53085.31717,18,1,Other,53085.31717,4,1,Other,53085.31717,6,1,Unemployed,0,0,0,Management,79819.50204,6,0,1,1,4,6.8
Operations,69434.83383,1,1,IT,69783.6369,9,1,Other,53085.31717,6,1,Consultant,78074.16822,3,1,Finance,60991.45474,47,0,2,3,5,13.2
Health,32338,11,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,1,2.2
Management,79819.50204,88,1,Government,78213.325,210,0,Unemployed,0,58,0,Executive,123893.3069,68,0,Unemployed,0,6,1,2,1,5,86
Management,79819.50204,71,1,Management,79819.50204,231,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,60.4
Management,79819.50204,71,1,Management,79819.50204,231,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,60.4
Government,78213.325,48,1,Executive,123893.3069,20,1,Unemployed,0,18,1,Other,53085.31717,14,1,Other,53085.31717,6,1,1,1,5,21.2
Government,78213.325,48,1,Executive,123893.3069,20,1,Unemployed,0,18,1,Other,53085.31717,14,1,Other,53085.31717,6,1,1,1,5,21.2
Government,78213.325,196,0,Government,78213.325,20,0,Unemployed,0,21,0,Unemployed,0,0,0,IT,69783.6369,6,1,1,1,4,48.6
Government,78213.325,15,1,Government,78213.325,35,1,Unemployed,0,57,1,Admin,51794.60833,20,1,Admin,51794.60833,15,0,3,3,5,28.4
Government,78213.325,11,1,Other,53085.31717,12,0,Other,53085.31717,10,0,Executive,123893.3069,10,0,Executive,123893.3069,10,0,3,3,5,10.6
Government,78213.325,15,1,Management,79819.50204,145,1,Other,53085.31717,19,1,Other,53085.31717,28,1,Other,53085.31717,6,1,1,1,5,42.6
Government,78213.325,60,0,Finance,60991.45474,9,1,Executive,123893.3069,117,1,IT,69783.6369,28,1,Academia,63461.28125,6,1,2,1,5,44
Management,79819.50204,49,1,Management,79819.50204,40,1,Unemployed,0,81,0,Other,53085.31717,30,0,Management,79819.50204,11,0,3,3,5,42.2
Engineering,81584.97869,6,0,Engineering,81584.97869,11,0,IT,69783.6369,2,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,3,3.25
Engineering,81584.97869,86,0,IT,69783.6369,74,0,IT,69783.6369,11,0,IT,69783.6369,4,0,IT,69783.6369,12,0,3,3,5,37.4
Other,53085.31717,283,1,HR,51182.90816,3,1,Other,53085.31717,18,1,IT,69783.6369,156,1,Other,53085.31717,41,1,3,3,5,100.2
Other,53085.31717,30,0,IT,69783.6369,104,1,Unemployed,0,11,1,Marketing,50436.77654,18,1,Unemployed,0,0,0,2,1,4,32.6
IT,69783.6369,4,0,Unemployed,0,1,0,Other,53085.31717,1,1,IT,69783.6369,171,1,Service,37263.83653,6,1,2,1,5,36.6
IT,69783.6369,93,0,IT,69783.6369,104,0,Executive,123893.3069,155,0,Operations,69434.83383,16,0,Operations,69434.83383,17,0,3,3,5,77
IT,69783.6369,50,1,Other,53085.31717,65,0,Unemployed,0,4,1,IT,69783.6369,2,0,IT,69783.6369,6,0,3,3,5,25.4
IT,69783.6369,35,1,Academia,63461.28125,40,1,Academia,63461.28125,33,0,Executive,123893.3069,9,0,Unemployed,0,15,0,3,3,5,26.4
IT,69783.6369,28,0,IT,69783.6369,22,1,Unemployed,0,9,1,Management,79819.50204,20,1,Other,53085.31717,26,0,2,1,5,21
IT,69783.6369,24,1,IT,69783.6369,52,1,IT,69783.6369,5,1,Other,53085.31717,1,0,Other,53085.31717,6,0,2,1,5,17.6
IT,69783.6369,24,1,IT,69783.6369,52,1,IT,69783.6369,5,1,Other,53085.31717,1,0,Other,53085.31717,6,0,2,1,5,17.6
IT,69783.6369,23,1,IT,69783.6369,3,1,Unemployed,0,3,1,Academia,63461.28125,11,1,IT,69783.6369,1,0,3,3,5,8.2
IT,69783.6369,22,1,IT,69783.6369,4,1,Unemployed,0,60,1,Finance,60991.45474,12,1,Other,53085.31717,6,0,3,3,5,20.8
IT,69783.6369,14,1,IT,69783.6369,16,1,Other,53085.31717,3,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,9
IT,69783.6369,10,1,Finance,60991.45474,2,1,Service,37263.83653,41,0,Service,37263.83653,41,1,Unemployed,0,0,0,1,1,4,18.8
IT,69783.6369,10,1,Finance,60991.45474,2,1,Service,37263.83653,41,0,Service,37263.83653,41,1,Unemployed,0,0,0,1,1,4,18.8
IT,69783.6369,8,1,Finance,60991.45474,16,1,IT,69783.6369,12,1,Unemployed,0,0,0,Unemployed,0,0,0,1,1,3,7.2
IT,69783.6369,7,1,IT,69783.6369,25,0,IT,69783.6369,13,0,IT,69783.6369,22,0,Academia,63461.28125,14,0,3,3,5,16.2
IT,69783.6369,5,0,IT,69783.6369,22,0,Unemployed,0,18,1,IT,69783.6369,6,1,Unemployed,0,3,1,3,3,5,10.8
IT,69783.6369,3,1,Unemployed,0,7,1,Unemployed,0,3,1,Engineering,81584.97869,9,1,IT,69783.6369,1,0,3,3,5,4.6
IT,69783.6369,7,1,IT,69783.6369,39,1,Unemployed,0,23,0,Consultant,78074.16822,8,1,IT,69783.6369,3,1,3,1,5,16
IT,69783.6369,62,0,IT,69783.6369,23,1,Academia,63461.28125,20,0,Academia,63461.28125,4,1,Other,53085.31717,6,0,3,3,5,23
IT,69783.6369,8,1,Executive,123893.3069,18,0,Engineering,81584.97869,31,0,Unemployed,0,0,0,Unemployed,0,0,0,3,1,3,11.4
IT,69783.6369,19,1,IT,69783.6369,26,0,Unemployed,0,5,1,IT,69783.6369,12,1,Unemployed,0,7,1,1,3,5,13.8
IT,69783.6369,65,1,Management,79819.50204,53,1,Unemployed,0,64,1,Other,53085.31717,76,0,Unemployed,0,0,0,0,1,4,51.6
IT,69783.6369,139,0,Management,79819.50204,70,0,IT,69783.6369,228,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,89.8
IT,69783.6369,36,1,Engineering,81584.97869,11,1,IT,69783.6369,33,1,IT,69783.6369,61,1,IT,69783.6369,14,1,3,3,5,31
IT,69783.6369,26,1,Operations,69434.83383,12,1,Operations,69434.83383,39,1,Management,79819.50204,16,1,Management,79819.50204,18,0,3,3,5,22.2
IT,69783.6369,23,1,Engineering,81584.97869,71,0,Unemployed,0,171,0,IT,69783.6369,32,0,Consultant,78074.16822,5,0,3,3,5,60.4
IT,69783.6369,11,1,IT,69783.6369,13,1,IT,69783.6369,8,1,IT,69783.6369,9,1,Management,79819.50204,2,1,3,3,5,8.6
IT,69783.6369,8,1,IT,69783.6369,28,0,IT,69783.6369,21,0,Management,79819.50204,3,0,Admin,51794.60833,33,0,3,3,5,18.6
IT,69783.6369,4,0,IT,69783.6369,20,0,IT,69783.6369,60,1,Engineering,81584.97869,3,1,IT,69783.6369,7,1,3,3,5,18.8
IT,69783.6369,2,1,IT,69783.6369,18,1,IT,69783.6369,83,1,IT,69783.6369,28,1,IT,69783.6369,8,1,3,3,5,27.8
IT,69783.6369,32,1,Management,79819.50204,6,1,IT,69783.6369,130,1,IT,69783.6369,27,1,Academia,63461.28125,11,1,3,3,5,41.2
IT,69783.6369,6,0,Unemployed,0,123,0,IT,69783.6369,21,1,Other,53085.31717,44,1,IT,69783.6369,3,1,3,3,5,39.4
IT,69783.6369,3,1,Unemployed,0,3,1,HR,51182.90816,7,1,Unemployed,0,27,0,Other,53085.31717,2,1,3,3,5,8.4
Marketing,50436.77654,1,1,Other,53085.31717,32,0,Sales,47142.92286,20,0,Marketing,50436.77654,64,1,Other,53085.31717,26,1,3,3,5,28.6
Marketing,50436.77654,3,1,Marketing,50436.77654,12,0,Unemployed,0,13,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,8
Marketing,50436.77654,6,0,Executive,123893.3069,27,0,Executive,123893.3069,43,1,Other,53085.31717,64,1,Executive,123893.3069,52,0,3,3,5,38.4
Marketing,50436.77654,7,1,Marketing,50436.77654,6,1,Marketing,50436.77654,10,0,Sales,47142.92286,15,0,Marketing,50436.77654,77,0,3,3,5,23
Marketing,50436.77654,74,1,Executive,123893.3069,9,1,Unemployed,0,9,1,IT,69783.6369,30,1,Finance,60991.45474,3,1,3,3,5,25
